Iteration 0 | Training Accuracy 0.2400 | Time: 1557842469.348449
Iteration 3479 | Training Accuracy 0.3067 | Time: 1557842954.0733542
Iteration 3480 | Training Accuracy 0.2400 | Time: 1557842954.1661732
Iteration 3481 | Training Accuracy 0.2267 | Time: 1557842954.2587948
Iteration 3482 | Training Accuracy 0.2533 | Time: 1557842954.3534577
Iteration 3483 | Training Accuracy 0.3333 | Time: 1557842954.4570317
Iteration 3484 | Training Accuracy 0.2800 | Time: 1557842954.5743704
Iteration 3485 | Training Accuracy 0.2533 | Time: 1557842954.6779032
Iteration 3486 | Training Accuracy 0.2933 | Time: 1557842954.7819545
Iteration 3487 | Training Accuracy 0.2267 | Time: 1557842954.8846674
Iteration 3488 | Training Accuracy 0.2667 | Time: 1557842954.9834275
Iteration 3489 | Training Accuracy 0.4000 | Time: 1557842955.0759084
Iteration 3490 | Training Accuracy 0.2267 | Time: 1557842955.1686878
Iteration 3491 | Training Accuracy 0.3600 | Time: 1557842955.2614796
Iteration 3492 | Training Accuracy 0.2933 | Time: 1557842955.3566062
Iteration 3493 | Training Accuracy 0.3200 | Time: 1557842955.4491322
Iteration 3494 | Training Accuracy 0.3600 | Time: 1557842955.5417848
Iteration 3495 | Training Accuracy 0.4133 | Time: 1557842955.6343527
Iteration 3496 | Training Accuracy 0.3467 | Time: 1557842955.726876
Iteration 3497 | Training Accuracy 0.3200 | Time: 1557842955.8199587
Iteration 3498 | Training Accuracy 0.2800 | Time: 1557842955.9138381
Iteration 3499 | Training Accuracy 0.1600 | Time: 1557842956.0066833
Iteration 3500 | Training Accuracy 0.3333 | Time: 1557842956.099416
Iteration 3501 | Training Accuracy 0.3067 | Time: 1557842956.191803
Iteration 3502 | Training Accuracy 0.3067 | Time: 1557842956.2850037
Iteration 3503 | Training Accuracy 0.3067 | Time: 1557842956.377853
Iteration 3504 | Training Accuracy 0.2800 | Time: 1557842956.4711547
Iteration 3505 | Training Accuracy 0.2800 | Time: 1557842956.5648935
Iteration 3506 | Training Accuracy 0.0533 | Time: 1557842956.657741
Iteration 3507 | Training Accuracy 0.4267 | Time: 1557842956.7507312
Iteration 3508 | Training Accuracy 0.2667 | Time: 1557842956.8438501
Iteration 3509 | Training Accuracy 0.2267 | Time: 1557842956.9367616
Iteration 3510 | Training Accuracy 0.3867 | Time: 1557842957.0293005
Iteration 3511 | Training Accuracy 0.2267 | Time: 1557842957.1231978
Iteration 3512 | Training Accuracy 0.3733 | Time: 1557842957.2157905
Iteration 3513 | Training Accuracy 0.1867 | Time: 1557842957.3086934
Iteration 3514 | Training Accuracy 0.4000 | Time: 1557842957.4013011
Iteration 3515 | Training Accuracy 0.2667 | Time: 1557842957.4942853
Iteration 3516 | Training Accuracy 0.2133 | Time: 1557842957.5869331
Iteration 3517 | Training Accuracy 0.4133 | Time: 1557842957.6812458
Iteration 3518 | Training Accuracy 0.2933 | Time: 1557842957.7743018
Iteration 3519 | Training Accuracy 0.2400 | Time: 1557842957.8670394
Iteration 3520 | Training Accuracy 0.3200 | Time: 1557842957.9595792
Iteration 3521 | Training Accuracy 0.4000 | Time: 1557842958.0523953
Iteration 3522 | Training Accuracy 0.2933 | Time: 1557842958.1449656
Iteration 3523 | Training Accuracy 0.3333 | Time: 1557842958.237538
Iteration 3524 | Training Accuracy 0.2400 | Time: 1557842958.3323982
Iteration 3525 | Training Accuracy 0.3600 | Time: 1557842958.4249501
Iteration 3526 | Training Accuracy 0.2933 | Time: 1557842958.5175502
Iteration 3527 | Training Accuracy 0.3467 | Time: 1557842958.6104836
Iteration 3528 | Training Accuracy 0.3200 | Time: 1557842958.7035515
Iteration 3529 | Training Accuracy 0.3200 | Time: 1557842958.7969859
Iteration 3530 | Training Accuracy 0.3067 | Time: 1557842958.8908818
Iteration 3531 | Training Accuracy 0.2933 | Time: 1557842958.98337
Iteration 3532 | Training Accuracy 0.2533 | Time: 1557842959.0759525
Iteration 3533 | Training Accuracy 0.2933 | Time: 1557842959.1686308
Iteration 3534 | Training Accuracy 0.1600 | Time: 1557842959.261315
Iteration 3535 | Training Accuracy 0.3200 | Time: 1557842959.353273
Iteration 3536 | Training Accuracy 0.3733 | Time: 1557842959.447535
Iteration 3537 | Training Accuracy 0.2133 | Time: 1557842959.5397117
Iteration 3538 | Training Accuracy 0.2933 | Time: 1557842959.6318667
Iteration 3539 | Training Accuracy 0.2667 | Time: 1557842959.7245626
Iteration 3540 | Training Accuracy 0.3333 | Time: 1557842959.8174148
Iteration 3541 | Training Accuracy 0.3600 | Time: 1557842959.9103427
Iteration 3542 | Training Accuracy 0.3867 | Time: 1557842960.0032148
Iteration 3543 | Training Accuracy 0.1733 | Time: 1557842960.097684
Iteration 3544 | Training Accuracy 0.2133 | Time: 1557842960.190583
Iteration 3545 | Training Accuracy 0.3467 | Time: 1557842960.2839847
Iteration 3546 | Training Accuracy 0.3333 | Time: 1557842960.376742
Iteration 3547 | Training Accuracy 0.3867 | Time: 1557842960.46974
Iteration 3548 | Training Accuracy 0.2267 | Time: 1557842960.5626593
Iteration 3549 | Training Accuracy 0.2933 | Time: 1557842960.6578
Iteration 3550 | Training Accuracy 0.3067 | Time: 1557842960.7506187
Iteration 3551 | Training Accuracy 0.3600 | Time: 1557842960.8793187
Iteration 3552 | Training Accuracy 0.2933 | Time: 1557842961.012859
Iteration 3553 | Training Accuracy 0.2800 | Time: 1557842961.1508684
Iteration 3554 | Training Accuracy 0.2267 | Time: 1557842961.291321
Iteration 3555 | Training Accuracy 0.3467 | Time: 1557842961.429313
Iteration 3556 | Training Accuracy 0.3733 | Time: 1557842961.5666616
Iteration 3557 | Training Accuracy 0.3200 | Time: 1557842961.7046895
Iteration 3558 | Training Accuracy 0.2800 | Time: 1557842961.840939
Iteration 3559 | Training Accuracy 0.2933 | Time: 1557842961.9763744
Iteration 3560 | Training Accuracy 0.4000 | Time: 1557842962.1095803
Iteration 3561 | Training Accuracy 0.4000 | Time: 1557842962.2426965
Iteration 3562 | Training Accuracy 0.2000 | Time: 1557842962.3717222
Iteration 3563 | Training Accuracy 0.3467 | Time: 1557842962.500086
Iteration 3564 | Training Accuracy 0.3733 | Time: 1557842962.6274114
Iteration 3565 | Training Accuracy 0.2667 | Time: 1557842962.7578502
Iteration 3566 | Training Accuracy 0.2400 | Time: 1557842962.8827302
Iteration 3567 | Training Accuracy 0.3733 | Time: 1557842963.001983
Iteration 3568 | Training Accuracy 0.3867 | Time: 1557842963.122306
Iteration 3569 | Training Accuracy 0.3200 | Time: 1557842963.2424333
Iteration 3570 | Training Accuracy 0.3067 | Time: 1557842963.3603513
Iteration 3571 | Training Accuracy 0.3867 | Time: 1557842963.477938
Iteration 3572 | Training Accuracy 0.2933 | Time: 1557842963.5946126
Iteration 3573 | Training Accuracy 0.3867 | Time: 1557842963.7296386
Iteration 3574 | Training Accuracy 0.3200 | Time: 1557842963.8533819
Iteration 3575 | Training Accuracy 0.3600 | Time: 1557842963.9699636
Iteration 3576 | Training Accuracy 0.2000 | Time: 1557842964.0856369
Iteration 3577 | Training Accuracy 0.2667 | Time: 1557842964.2044816
Iteration 3578 | Training Accuracy 0.3200 | Time: 1557842964.32031
Iteration 3579 | Training Accuracy 0.3200 | Time: 1557842964.4334238
Iteration 3580 | Training Accuracy 0.3067 | Time: 1557842964.546889
Iteration 3581 | Training Accuracy 0.1467 | Time: 1557842964.6583004
Iteration 3582 | Training Accuracy 0.4533 | Time: 1557842964.7731373
Iteration 3583 | Training Accuracy 0.1733 | Time: 1557842964.8925118
Iteration 3584 | Training Accuracy 0.2400 | Time: 1557842965.0064301
Iteration 3585 | Training Accuracy 0.2667 | Time: 1557842965.1219313
Iteration 3586 | Training Accuracy 0.2533 | Time: 1557842965.233544
Iteration 3587 | Training Accuracy 0.3333 | Time: 1557842965.344484
Iteration 3588 | Training Accuracy 0.2800 | Time: 1557842965.4558702
Iteration 3589 | Training Accuracy 0.3467 | Time: 1557842965.572826
Iteration 3590 | Training Accuracy 0.2400 | Time: 1557842965.6850178
Iteration 3591 | Training Accuracy 0.3067 | Time: 1557842965.796272
Iteration 3592 | Training Accuracy 0.2800 | Time: 1557842965.9056866
Iteration 3593 | Training Accuracy 0.4000 | Time: 1557842966.0144258
Iteration 3594 | Training Accuracy 0.3600 | Time: 1557842966.1238446
Iteration 3595 | Training Accuracy 0.1333 | Time: 1557842966.2333038
Iteration 3596 | Training Accuracy 0.2533 | Time: 1557842966.3440619
Iteration 3597 | Training Accuracy 0.2933 | Time: 1557842966.4539742
Iteration 3598 | Training Accuracy 0.3067 | Time: 1557842966.5674376
Iteration 3599 | Training Accuracy 0.2800 | Time: 1557842966.6801953
Iteration 3600 | Training Accuracy 0.2667 | Time: 1557842966.793088
Iteration 3601 | Training Accuracy 0.2667 | Time: 1557842966.9045184
Iteration 3602 | Training Accuracy 0.3867 | Time: 1557842967.0134754
Iteration 3603 | Training Accuracy 0.2400 | Time: 1557842967.1275039
Iteration 3604 | Training Accuracy 0.2667 | Time: 1557842967.2459588
Iteration 3605 | Training Accuracy 0.3467 | Time: 1557842967.3617225
Iteration 3606 | Training Accuracy 0.2400 | Time: 1557842967.4819741
Iteration 3607 | Training Accuracy 0.3067 | Time: 1557842967.6010687
Iteration 3608 | Training Accuracy 0.2800 | Time: 1557842967.7071266
Iteration 3609 | Training Accuracy 0.2933 | Time: 1557842967.8160236
Iteration 3610 | Training Accuracy 0.1600 | Time: 1557842967.9248536
Iteration 3611 | Training Accuracy 0.2933 | Time: 1557842968.0366404
Iteration 3612 | Training Accuracy 0.1867 | Time: 1557842968.1475885
Iteration 3613 | Training Accuracy 0.3067 | Time: 1557842968.255789
Iteration 3614 | Training Accuracy 0.2533 | Time: 1557842968.3653674
Iteration 3615 | Training Accuracy 0.2000 | Time: 1557842968.4743145
Iteration 3616 | Training Accuracy 0.3200 | Time: 1557842968.583957
Iteration 3617 | Training Accuracy 0.2933 | Time: 1557842968.6961384
Iteration 3618 | Training Accuracy 0.2667 | Time: 1557842968.808446
Iteration 3619 | Training Accuracy 0.1733 | Time: 1557842968.9204917
Iteration 3620 | Training Accuracy 0.3200 | Time: 1557842969.0331328
Iteration 3621 | Training Accuracy 0.2533 | Time: 1557842969.1453993
Iteration 3622 | Training Accuracy 0.2667 | Time: 1557842969.2549493
Iteration 3623 | Training Accuracy 0.2533 | Time: 1557842969.371475
Iteration 3624 | Training Accuracy 0.2800 | Time: 1557842969.4954002
Iteration 3625 | Training Accuracy 0.2800 | Time: 1557842969.5873744
Iteration 3626 | Training Accuracy 0.2267 | Time: 1557842969.6795638
Iteration 3627 | Training Accuracy 0.3467 | Time: 1557842969.7717154
Iteration 3628 | Training Accuracy 0.2267 | Time: 1557842969.8530636
Iteration 3629 | Training Accuracy 0.3733 | Time: 1557842969.9342065
Iteration 3630 | Training Accuracy 0.2400 | Time: 1557842970.0162168
Iteration 3631 | Training Accuracy 0.3867 | Time: 1557842970.0973797
Iteration 3632 | Training Accuracy 0.2800 | Time: 1557842970.1785443
Iteration 3633 | Training Accuracy 0.2533 | Time: 1557842970.2593365
Iteration 3634 | Training Accuracy 0.2800 | Time: 1557842970.3404603
Iteration 3635 | Training Accuracy 0.2400 | Time: 1557842970.4221199
Iteration 3636 | Training Accuracy 0.3067 | Time: 1557842970.503549
Iteration 3637 | Training Accuracy 0.3200 | Time: 1557842970.5863817
Iteration 3638 | Training Accuracy 0.2533 | Time: 1557842970.6688938
Iteration 3639 | Training Accuracy 0.2400 | Time: 1557842970.74901
Iteration 3640 | Training Accuracy 0.2133 | Time: 1557842970.828144
Iteration 3641 | Training Accuracy 0.3200 | Time: 1557842970.9064503
Iteration 3642 | Training Accuracy 0.4400 | Time: 1557842970.9844577
Iteration 3643 | Training Accuracy 0.2400 | Time: 1557842971.06243
Iteration 3644 | Training Accuracy 0.3200 | Time: 1557842971.1405244
Iteration 3645 | Training Accuracy 0.1333 | Time: 1557842971.2184987
Iteration 3646 | Training Accuracy 0.2933 | Time: 1557842971.3104963
Iteration 3647 | Training Accuracy 0.2800 | Time: 1557842971.3886876
Iteration 3648 | Training Accuracy 0.2400 | Time: 1557842971.4664824
Iteration 3649 | Training Accuracy 0.3467 | Time: 1557842971.5445333
Iteration 3650 | Training Accuracy 0.3333 | Time: 1557842971.6222658
Iteration 3651 | Training Accuracy 0.4000 | Time: 1557842971.6998663
Iteration 3652 | Training Accuracy 0.2667 | Time: 1557842971.7780843
Iteration 3653 | Training Accuracy 0.3200 | Time: 1557842971.856268
Iteration 3654 | Training Accuracy 0.3867 | Time: 1557842971.9338427
Iteration 3655 | Training Accuracy 0.3733 | Time: 1557842972.0117023
Iteration 3656 | Training Accuracy 0.2800 | Time: 1557842972.0897682
Iteration 3657 | Training Accuracy 0.2800 | Time: 1557842972.1677437
Iteration 3658 | Training Accuracy 0.3467 | Time: 1557842972.2457492
Iteration 3659 | Training Accuracy 0.3600 | Time: 1557842972.3394682
Iteration 3660 | Training Accuracy 0.3467 | Time: 1557842972.460267
Iteration 3661 | Training Accuracy 0.3867 | Time: 1557842972.5855565
Iteration 3662 | Training Accuracy 0.2667 | Time: 1557842972.7281613
Iteration 3663 | Training Accuracy 0.3067 | Time: 1557842972.891392
Iteration 3664 | Training Accuracy 0.2533 | Time: 1557842973.0742164
Iteration 3665 | Training Accuracy 0.3467 | Time: 1557842973.2331648
Iteration 3666 | Training Accuracy 0.3067 | Time: 1557842973.3931186
Iteration 3667 | Training Accuracy 0.2267 | Time: 1557842973.5474296
Iteration 3668 | Training Accuracy 0.3467 | Time: 1557842973.7055793
Iteration 3669 | Training Accuracy 0.2533 | Time: 1557842973.857668
Iteration 3670 | Training Accuracy 0.4133 | Time: 1557842974.005651
Iteration 3671 | Training Accuracy 0.3333 | Time: 1557842974.1535487
Iteration 3672 | Training Accuracy 0.2400 | Time: 1557842974.3050427
Iteration 3673 | Training Accuracy 0.4000 | Time: 1557842974.4424047
Iteration 3674 | Training Accuracy 0.2933 | Time: 1557842974.580042
Iteration 3675 | Training Accuracy 0.4000 | Time: 1557842974.7143092
Iteration 3676 | Training Accuracy 0.2800 | Time: 1557842974.848313
Iteration 3677 | Training Accuracy 0.3867 | Time: 1557842974.98095
Iteration 3678 | Training Accuracy 0.2800 | Time: 1557842975.1129189
Iteration 3679 | Training Accuracy 0.2133 | Time: 1557842975.2447178
Iteration 3680 | Training Accuracy 0.2667 | Time: 1557842975.3734827
Iteration 3681 | Training Accuracy 0.3333 | Time: 1557842975.501153
Iteration 3682 | Training Accuracy 0.3333 | Time: 1557842975.6287794
Iteration 3683 | Training Accuracy 0.3467 | Time: 1557842975.7571223
Iteration 3684 | Training Accuracy 0.1600 | Time: 1557842975.8802524
Iteration 3685 | Training Accuracy 0.3067 | Time: 1557842976.0044596
Iteration 3686 | Training Accuracy 0.3333 | Time: 1557842976.1293528
Iteration 3687 | Training Accuracy 0.3200 | Time: 1557842976.2539206
Iteration 3688 | Training Accuracy 0.1733 | Time: 1557842976.3793151
Iteration 3689 | Training Accuracy 0.2667 | Time: 1557842976.5034862
Iteration 3690 | Training Accuracy 0.4400 | Time: 1557842976.628455
Iteration 3691 | Training Accuracy 0.3467 | Time: 1557842976.7533283
Iteration 3692 | Training Accuracy 0.3067 | Time: 1557842976.8762963
Iteration 3693 | Training Accuracy 0.2800 | Time: 1557842976.9980845
Iteration 3694 | Training Accuracy 0.3867 | Time: 1557842977.1206937
Iteration 3695 | Training Accuracy 0.3067 | Time: 1557842977.2432194
Iteration 3696 | Training Accuracy 0.2400 | Time: 1557842977.3656719
Iteration 3697 | Training Accuracy 0.2933 | Time: 1557842977.4879508
Iteration 3698 | Training Accuracy 0.2000 | Time: 1557842977.6091983
Iteration 3699 | Training Accuracy 0.4400 | Time: 1557842977.7290115
Iteration 3700 | Training Accuracy 0.3200 | Time: 1557842977.8493001
Iteration 3701 | Training Accuracy 0.3067 | Time: 1557842977.9679964
Iteration 3702 | Training Accuracy 0.4400 | Time: 1557842978.0863185
Iteration 3703 | Training Accuracy 0.2667 | Time: 1557842978.2045012
Iteration 3704 | Training Accuracy 0.4133 | Time: 1557842978.3235698
Iteration 3705 | Training Accuracy 0.3200 | Time: 1557842978.4422343
Iteration 3706 | Training Accuracy 0.1867 | Time: 1557842978.5615277
Iteration 3707 | Training Accuracy 0.2800 | Time: 1557842978.6819847
Iteration 3708 | Training Accuracy 0.2267 | Time: 1557842978.8015103
Iteration 3709 | Training Accuracy 0.2800 | Time: 1557842978.919704
Iteration 3710 | Training Accuracy 0.2533 | Time: 1557842979.03845
Iteration 3711 | Training Accuracy 0.2000 | Time: 1557842979.1565845
Iteration 3712 | Training Accuracy 0.3867 | Time: 1557842979.2753587
Iteration 3713 | Training Accuracy 0.2133 | Time: 1557842979.3928514
Iteration 3714 | Training Accuracy 0.2933 | Time: 1557842979.5095413
Iteration 3715 | Training Accuracy 0.3600 | Time: 1557842979.6293156
Iteration 3716 | Training Accuracy 0.4400 | Time: 1557842979.7453086
Iteration 3717 | Training Accuracy 0.3867 | Time: 1557842979.8645055
Iteration 3718 | Training Accuracy 0.3200 | Time: 1557842979.9813583
Iteration 3719 | Training Accuracy 0.3467 | Time: 1557842980.0983095
Iteration 3720 | Training Accuracy 0.3333 | Time: 1557842980.215435
Iteration 3721 | Training Accuracy 0.2133 | Time: 1557842980.3314364
Iteration 3722 | Training Accuracy 0.3200 | Time: 1557842980.447009
Iteration 3723 | Training Accuracy 0.2933 | Time: 1557842980.5627043
Iteration 3724 | Training Accuracy 0.2133 | Time: 1557842980.6782508
Iteration 3725 | Training Accuracy 0.4133 | Time: 1557842980.79391
Iteration 3726 | Training Accuracy 0.2933 | Time: 1557842980.908973
Iteration 3727 | Training Accuracy 0.3467 | Time: 1557842981.025943
Iteration 3728 | Training Accuracy 0.3733 | Time: 1557842981.1412785
Iteration 3729 | Training Accuracy 0.2667 | Time: 1557842981.2543
Iteration 3730 | Training Accuracy 0.2267 | Time: 1557842981.3850245
Iteration 3731 | Training Accuracy 0.3200 | Time: 1557842981.517313
Iteration 3732 | Training Accuracy 0.3200 | Time: 1557842981.6498246
Iteration 3733 | Training Accuracy 0.2533 | Time: 1557842981.7820761
Iteration 3734 | Training Accuracy 0.3333 | Time: 1557842981.9078965
Iteration 3735 | Training Accuracy 0.4000 | Time: 1557842982.0350378
Iteration 3736 | Training Accuracy 0.3200 | Time: 1557842982.1641457
Iteration 3737 | Training Accuracy 0.3067 | Time: 1557842982.3124197
Iteration 3738 | Training Accuracy 0.3333 | Time: 1557842982.4673588
Iteration 3739 | Training Accuracy 0.1733 | Time: 1557842982.6231143
Iteration 3740 | Training Accuracy 0.3200 | Time: 1557842982.779047
Iteration 3741 | Training Accuracy 0.2667 | Time: 1557842982.926613
Iteration 3742 | Training Accuracy 0.2800 | Time: 1557842983.070606
Iteration 3743 | Training Accuracy 0.2533 | Time: 1557842983.2222936
