Iteration 0 | Training Accuracy 0.1000 | Time: 1558007063.4509375
Iteration 3471 | Training Accuracy 0.1800 | Time: 1558011812.3404853
Iteration 3472 | Training Accuracy 0.1000 | Time: 1558011813.6026185
Iteration 3473 | Training Accuracy 0.1933 | Time: 1558011814.6976285
Iteration 3474 | Training Accuracy 0.1467 | Time: 1558011815.8791795
Iteration 3475 | Training Accuracy 0.1800 | Time: 1558011817.0446122
Iteration 3476 | Training Accuracy 0.1200 | Time: 1558011818.2316122
Iteration 3477 | Training Accuracy 0.1267 | Time: 1558011819.37167
Iteration 3478 | Training Accuracy 0.1333 | Time: 1558011820.524196
Iteration 3479 | Training Accuracy 0.1800 | Time: 1558011821.8090172
Iteration 3480 | Training Accuracy 0.1067 | Time: 1558011823.041899
Iteration 3481 | Training Accuracy 0.1800 | Time: 1558011824.2571232
Iteration 3482 | Training Accuracy 0.1867 | Time: 1558011825.524954
Iteration 3483 | Training Accuracy 0.1533 | Time: 1558011826.994472
Iteration 3484 | Training Accuracy 0.1133 | Time: 1558011828.280979
Iteration 3485 | Training Accuracy 0.1400 | Time: 1558011829.5169203
Iteration 3486 | Training Accuracy 0.1200 | Time: 1558011830.6825688
Iteration 3487 | Training Accuracy 0.1067 | Time: 1558011831.9266596
Iteration 3488 | Training Accuracy 0.1467 | Time: 1558011833.2657437
Iteration 3489 | Training Accuracy 0.1333 | Time: 1558011834.5001838
Iteration 3490 | Training Accuracy 0.1667 | Time: 1558011835.6477165
Iteration 3491 | Training Accuracy 0.1000 | Time: 1558011837.0405018
Iteration 3492 | Training Accuracy 0.1733 | Time: 1558011838.2611797
Iteration 3493 | Training Accuracy 0.0933 | Time: 1558011839.549457
Iteration 3494 | Training Accuracy 0.1000 | Time: 1558011840.744168
Iteration 3495 | Training Accuracy 0.1667 | Time: 1558011842.0553682
Iteration 3496 | Training Accuracy 0.0933 | Time: 1558011843.3806272
Iteration 3497 | Training Accuracy 0.1067 | Time: 1558011844.711873
Iteration 3498 | Training Accuracy 0.1467 | Time: 1558011846.0582619
Iteration 3499 | Training Accuracy 0.1800 | Time: 1558011847.3676996
Iteration 3500 | Training Accuracy 0.0933 | Time: 1558011848.671174
Iteration 3501 | Training Accuracy 0.1400 | Time: 1558011850.0133839
Iteration 3502 | Training Accuracy 0.1600 | Time: 1558011851.3625546
Iteration 3503 | Training Accuracy 0.1733 | Time: 1558011852.7544756
Iteration 3504 | Training Accuracy 0.2267 | Time: 1558011854.1554244
Iteration 3505 | Training Accuracy 0.1067 | Time: 1558011855.295167
Iteration 3506 | Training Accuracy 0.1533 | Time: 1558011856.6639075
Iteration 3507 | Training Accuracy 0.1267 | Time: 1558011857.92784
Iteration 3508 | Training Accuracy 0.1200 | Time: 1558011859.13918
Iteration 3509 | Training Accuracy 0.1667 | Time: 1558011860.4451609
Iteration 3510 | Training Accuracy 0.2000 | Time: 1558011861.638886
Iteration 3511 | Training Accuracy 0.1400 | Time: 1558011862.8318105
Iteration 3512 | Training Accuracy 0.1533 | Time: 1558011864.0089328
Iteration 3513 | Training Accuracy 0.1533 | Time: 1558011865.2543724
Iteration 3514 | Training Accuracy 0.1133 | Time: 1558011866.5952635
Iteration 3515 | Training Accuracy 0.1400 | Time: 1558011867.8146784
Iteration 3516 | Training Accuracy 0.1867 | Time: 1558011869.1167855
Iteration 3517 | Training Accuracy 0.0867 | Time: 1558011870.3962297
Iteration 3518 | Training Accuracy 0.1667 | Time: 1558011871.622796
Iteration 3519 | Training Accuracy 0.0933 | Time: 1558011872.847512
Iteration 3520 | Training Accuracy 0.1333 | Time: 1558011874.2537966
Iteration 3521 | Training Accuracy 0.2000 | Time: 1558011875.4587152
Iteration 3522 | Training Accuracy 0.2267 | Time: 1558011876.8817697
Iteration 3523 | Training Accuracy 0.1000 | Time: 1558011878.1676633
Iteration 3524 | Training Accuracy 0.1933 | Time: 1558011879.5231264
Iteration 3525 | Training Accuracy 0.1533 | Time: 1558011880.8979177
Iteration 3526 | Training Accuracy 0.1933 | Time: 1558011882.1787941
Iteration 3527 | Training Accuracy 0.1800 | Time: 1558011883.532662
Iteration 3528 | Training Accuracy 0.2267 | Time: 1558011884.6301124
Iteration 3529 | Training Accuracy 0.1933 | Time: 1558011885.830956
Iteration 3530 | Training Accuracy 0.1133 | Time: 1558011886.995768
Iteration 3531 | Training Accuracy 0.1667 | Time: 1558011888.2708123
Iteration 3532 | Training Accuracy 0.1800 | Time: 1558011889.4772315
Iteration 3533 | Training Accuracy 0.1400 | Time: 1558011890.8298347
Iteration 3534 | Training Accuracy 0.1600 | Time: 1558011892.129686
Iteration 3535 | Training Accuracy 0.1733 | Time: 1558011893.315164
Iteration 3536 | Training Accuracy 0.1933 | Time: 1558011894.5447536
Iteration 3537 | Training Accuracy 0.1533 | Time: 1558011895.8674872
Iteration 3538 | Training Accuracy 0.1800 | Time: 1558011897.1043053
Iteration 3539 | Training Accuracy 0.1933 | Time: 1558011898.415558
Iteration 3540 | Training Accuracy 0.1333 | Time: 1558011899.6566432
Iteration 3541 | Training Accuracy 0.1400 | Time: 1558011901.021177
Iteration 3542 | Training Accuracy 0.1333 | Time: 1558011902.2863636
Iteration 3543 | Training Accuracy 0.1933 | Time: 1558011903.5939353
Iteration 3544 | Training Accuracy 0.2067 | Time: 1558011904.9284575
Iteration 3545 | Training Accuracy 0.1800 | Time: 1558011906.137019
Iteration 3546 | Training Accuracy 0.1867 | Time: 1558011907.379801
Iteration 3547 | Training Accuracy 0.1467 | Time: 1558011908.575758
Iteration 3548 | Training Accuracy 0.1733 | Time: 1558011909.8462045
Iteration 3549 | Training Accuracy 0.1733 | Time: 1558011911.059512
Iteration 3550 | Training Accuracy 0.1133 | Time: 1558011912.2638397
Iteration 3551 | Training Accuracy 0.1067 | Time: 1558011913.502449
Iteration 3552 | Training Accuracy 0.1733 | Time: 1558011914.9018588
Iteration 3553 | Training Accuracy 0.1200 | Time: 1558011916.3200927
Iteration 3554 | Training Accuracy 0.1133 | Time: 1558011917.6418426
Iteration 3555 | Training Accuracy 0.1400 | Time: 1558011918.9420476
Iteration 3556 | Training Accuracy 0.1667 | Time: 1558011920.1439075
Iteration 3557 | Training Accuracy 0.1933 | Time: 1558011921.3805764
Iteration 3558 | Training Accuracy 0.1467 | Time: 1558011922.5819917
Iteration 3559 | Training Accuracy 0.1333 | Time: 1558011923.9181967
Iteration 3560 | Training Accuracy 0.1467 | Time: 1558011925.1501906
Iteration 3561 | Training Accuracy 0.1133 | Time: 1558011926.451016
Iteration 3562 | Training Accuracy 0.1600 | Time: 1558011927.815986
Iteration 3563 | Training Accuracy 0.1733 | Time: 1558011929.1462724
Iteration 3564 | Training Accuracy 0.1267 | Time: 1558011930.424228
Iteration 3565 | Training Accuracy 0.0800 | Time: 1558011931.6111448
Iteration 3566 | Training Accuracy 0.1333 | Time: 1558011932.916138
Iteration 3567 | Training Accuracy 0.2200 | Time: 1558011934.1306362
Iteration 3568 | Training Accuracy 0.1533 | Time: 1558011935.4387655
Iteration 3569 | Training Accuracy 0.1400 | Time: 1558011936.6943042
Iteration 3570 | Training Accuracy 0.1000 | Time: 1558011938.1174028
Iteration 3571 | Training Accuracy 0.0933 | Time: 1558011939.2874584
Iteration 3572 | Training Accuracy 0.1600 | Time: 1558011940.4863853
Iteration 3573 | Training Accuracy 0.2533 | Time: 1558011941.6984553
Iteration 3574 | Training Accuracy 0.1533 | Time: 1558011942.7613175
Iteration 3575 | Training Accuracy 0.2133 | Time: 1558011944.0307484
Iteration 3576 | Training Accuracy 0.1333 | Time: 1558011945.290681
Iteration 3577 | Training Accuracy 0.1400 | Time: 1558011946.6537285
Iteration 3578 | Training Accuracy 0.1600 | Time: 1558011947.8844395
Iteration 3579 | Training Accuracy 0.0933 | Time: 1558011949.2284412
Iteration 3580 | Training Accuracy 0.1133 | Time: 1558011950.5711567
Iteration 3581 | Training Accuracy 0.1267 | Time: 1558011951.8566554
Iteration 3582 | Training Accuracy 0.1533 | Time: 1558011953.1884127
Iteration 3583 | Training Accuracy 0.1467 | Time: 1558011954.5070612
Iteration 3584 | Training Accuracy 0.1800 | Time: 1558011955.7364767
Iteration 3585 | Training Accuracy 0.1800 | Time: 1558011957.0029688
Iteration 3586 | Training Accuracy 0.1733 | Time: 1558011958.3594368
Iteration 3587 | Training Accuracy 0.1467 | Time: 1558011959.667234
Iteration 3588 | Training Accuracy 0.1733 | Time: 1558011960.8759575
Iteration 3589 | Training Accuracy 0.1333 | Time: 1558011962.2089264
Iteration 3590 | Training Accuracy 0.1733 | Time: 1558011963.4109442
Iteration 3591 | Training Accuracy 0.1600 | Time: 1558011964.6728177
Iteration 3592 | Training Accuracy 0.1400 | Time: 1558011965.9559174
Iteration 3593 | Training Accuracy 0.2067 | Time: 1558011967.1699202
Iteration 3594 | Training Accuracy 0.1600 | Time: 1558011968.535637
Iteration 3595 | Training Accuracy 0.1800 | Time: 1558011969.9058347
Iteration 3596 | Training Accuracy 0.1333 | Time: 1558011971.1540272
Iteration 3597 | Training Accuracy 0.1867 | Time: 1558011972.4772494
Iteration 3598 | Training Accuracy 0.1067 | Time: 1558011973.6626103
Iteration 3599 | Training Accuracy 0.2200 | Time: 1558011974.8902395
Iteration 3600 | Training Accuracy 0.0867 | Time: 1558011976.1199398
Iteration 3601 | Training Accuracy 0.1333 | Time: 1558011977.3702075
Iteration 3602 | Training Accuracy 0.1333 | Time: 1558011978.662208
Iteration 3603 | Training Accuracy 0.1467 | Time: 1558011979.8383915
Iteration 3604 | Training Accuracy 0.1467 | Time: 1558011981.0088089
Iteration 3605 | Training Accuracy 0.2067 | Time: 1558011982.262666
Iteration 3606 | Training Accuracy 0.1267 | Time: 1558011983.5949674
Iteration 3607 | Training Accuracy 0.1200 | Time: 1558011984.7500656
Iteration 3608 | Training Accuracy 0.2000 | Time: 1558011985.9729693
Iteration 3609 | Training Accuracy 0.1600 | Time: 1558011987.1912074
Iteration 3610 | Training Accuracy 0.1133 | Time: 1558011988.4073265
Iteration 3611 | Training Accuracy 0.0733 | Time: 1558011989.6773412
Iteration 3612 | Training Accuracy 0.1733 | Time: 1558011990.9391675
Iteration 3613 | Training Accuracy 0.1733 | Time: 1558011992.0495358
Iteration 3614 | Training Accuracy 0.1333 | Time: 1558011993.2818866
Iteration 3615 | Training Accuracy 0.1667 | Time: 1558011994.527235
Iteration 3616 | Training Accuracy 0.1333 | Time: 1558011995.7499158
Iteration 3617 | Training Accuracy 0.1600 | Time: 1558011996.944987
Iteration 3618 | Training Accuracy 0.0933 | Time: 1558011998.2220883
Iteration 3619 | Training Accuracy 0.1400 | Time: 1558011999.4845548
Iteration 3620 | Training Accuracy 0.1400 | Time: 1558012000.745682
Iteration 3621 | Training Accuracy 0.1600 | Time: 1558012002.0935614
Iteration 3622 | Training Accuracy 0.1800 | Time: 1558012003.463333
Iteration 3623 | Training Accuracy 0.1800 | Time: 1558012004.6746593
Iteration 3624 | Training Accuracy 0.1667 | Time: 1558012005.9251094
Iteration 3625 | Training Accuracy 0.1800 | Time: 1558012007.0883722
Iteration 3626 | Training Accuracy 0.0800 | Time: 1558012008.4538038
Iteration 3627 | Training Accuracy 0.1733 | Time: 1558012009.9103124
Iteration 3628 | Training Accuracy 0.2000 | Time: 1558012011.2045128
Iteration 3629 | Training Accuracy 0.1400 | Time: 1558012012.4025772
Iteration 3630 | Training Accuracy 0.1867 | Time: 1558012013.7566817
Iteration 3631 | Training Accuracy 0.1067 | Time: 1558012015.0259624
Iteration 3632 | Training Accuracy 0.1000 | Time: 1558012016.2952526
Iteration 3633 | Training Accuracy 0.1533 | Time: 1558012017.6525207
Iteration 3634 | Training Accuracy 0.1800 | Time: 1558012019.0505688
Iteration 3635 | Training Accuracy 0.1267 | Time: 1558012020.3128786
Iteration 3636 | Training Accuracy 0.2067 | Time: 1558012021.4915662
Iteration 3637 | Training Accuracy 0.1400 | Time: 1558012022.6937356
Iteration 3638 | Training Accuracy 0.1467 | Time: 1558012023.9046621
Iteration 3639 | Training Accuracy 0.2200 | Time: 1558012025.0820043
Iteration 3640 | Training Accuracy 0.1000 | Time: 1558012026.4177496
Iteration 3641 | Training Accuracy 0.1267 | Time: 1558012027.6980422
Iteration 3642 | Training Accuracy 0.2000 | Time: 1558012028.9328737
Iteration 3643 | Training Accuracy 0.1800 | Time: 1558012030.125747
Iteration 3644 | Training Accuracy 0.1733 | Time: 1558012031.2885525
Iteration 3645 | Training Accuracy 0.2000 | Time: 1558012032.6409461
Iteration 3646 | Training Accuracy 0.1333 | Time: 1558012034.0577438
Iteration 3647 | Training Accuracy 0.1933 | Time: 1558012035.4665487
Iteration 3648 | Training Accuracy 0.1400 | Time: 1558012036.755468
Iteration 3649 | Training Accuracy 0.1600 | Time: 1558012038.07149
Iteration 3650 | Training Accuracy 0.1667 | Time: 1558012039.2704058
Iteration 3651 | Training Accuracy 0.1600 | Time: 1558012040.4923358
Iteration 3652 | Training Accuracy 0.1733 | Time: 1558012041.7960403
Iteration 3653 | Training Accuracy 0.1667 | Time: 1558012043.056834
Iteration 3654 | Training Accuracy 0.1267 | Time: 1558012044.383497
Iteration 3655 | Training Accuracy 0.1067 | Time: 1558012045.7211812
Iteration 3656 | Training Accuracy 0.1400 | Time: 1558012046.9135268
Iteration 3657 | Training Accuracy 0.2200 | Time: 1558012048.1003516
Iteration 3658 | Training Accuracy 0.1000 | Time: 1558012049.3330445
Iteration 3659 | Training Accuracy 0.1333 | Time: 1558012050.6446404
Iteration 3660 | Training Accuracy 0.1667 | Time: 1558012051.862471
Iteration 3661 | Training Accuracy 0.1333 | Time: 1558012053.0401342
Iteration 3662 | Training Accuracy 0.1933 | Time: 1558012054.205721
Iteration 3663 | Training Accuracy 0.1200 | Time: 1558012055.5477571
Iteration 3664 | Training Accuracy 0.1333 | Time: 1558012056.6907902
Iteration 3665 | Training Accuracy 0.1533 | Time: 1558012058.0222254
Iteration 3666 | Training Accuracy 0.2333 | Time: 1558012059.2292507
Iteration 3667 | Training Accuracy 0.1200 | Time: 1558012060.43777
Iteration 3668 | Training Accuracy 0.1933 | Time: 1558012061.552826
Iteration 3669 | Training Accuracy 0.2000 | Time: 1558012062.6898694
Iteration 3670 | Training Accuracy 0.1467 | Time: 1558012063.860879
Iteration 3671 | Training Accuracy 0.1067 | Time: 1558012065.0619497
Iteration 3672 | Training Accuracy 0.1067 | Time: 1558012066.3364613
Iteration 3673 | Training Accuracy 0.2333 | Time: 1558012067.5684626
Iteration 3674 | Training Accuracy 0.1867 | Time: 1558012068.8636615
Iteration 3675 | Training Accuracy 0.1467 | Time: 1558012070.131233
Iteration 3676 | Training Accuracy 0.1067 | Time: 1558012071.257698
Iteration 3677 | Training Accuracy 0.2000 | Time: 1558012072.515392
Iteration 3678 | Training Accuracy 0.1667 | Time: 1558012073.7220552
Iteration 3679 | Training Accuracy 0.1467 | Time: 1558012074.969539
Iteration 3680 | Training Accuracy 0.2067 | Time: 1558012076.2434297
Iteration 3681 | Training Accuracy 0.1467 | Time: 1558012077.475568
Iteration 3682 | Training Accuracy 0.1600 | Time: 1558012078.8890278
Iteration 3683 | Training Accuracy 0.0867 | Time: 1558012080.1691356
Iteration 3684 | Training Accuracy 0.1400 | Time: 1558012081.3018699
Iteration 3685 | Training Accuracy 0.1333 | Time: 1558012082.5752468
Iteration 3686 | Training Accuracy 0.1333 | Time: 1558012083.7835364
Iteration 3687 | Training Accuracy 0.1600 | Time: 1558012085.0443568
Iteration 3688 | Training Accuracy 0.0933 | Time: 1558012086.2218232
Iteration 3689 | Training Accuracy 0.1133 | Time: 1558012087.416776
Iteration 3690 | Training Accuracy 0.1800 | Time: 1558012088.5649319
Iteration 3691 | Training Accuracy 0.1333 | Time: 1558012089.7699149
Iteration 3692 | Training Accuracy 0.1400 | Time: 1558012091.0663176
Iteration 3693 | Training Accuracy 0.1733 | Time: 1558012092.2710514
Iteration 3694 | Training Accuracy 0.0933 | Time: 1558012093.4694378
Iteration 3695 | Training Accuracy 0.1867 | Time: 1558012094.7445042
Iteration 3696 | Training Accuracy 0.1533 | Time: 1558012095.9841697
Iteration 3697 | Training Accuracy 0.1733 | Time: 1558012097.1190872
Iteration 3698 | Training Accuracy 0.1467 | Time: 1558012098.3990457
Iteration 3699 | Training Accuracy 0.2133 | Time: 1558012099.8144362
Iteration 3700 | Training Accuracy 0.1467 | Time: 1558012101.1725907
Iteration 3701 | Training Accuracy 0.1267 | Time: 1558012102.4803126
Iteration 3702 | Training Accuracy 0.1267 | Time: 1558012103.6948247
Iteration 3703 | Training Accuracy 0.1467 | Time: 1558012104.9299283
Iteration 3704 | Training Accuracy 0.1400 | Time: 1558012106.1906936
Iteration 3705 | Training Accuracy 0.1133 | Time: 1558012107.5161452
Iteration 3706 | Training Accuracy 0.1533 | Time: 1558012108.832326
Iteration 3707 | Training Accuracy 0.1600 | Time: 1558012110.1104863
Iteration 3708 | Training Accuracy 0.1333 | Time: 1558012111.3205893
Iteration 3709 | Training Accuracy 0.1733 | Time: 1558012112.5304677
Iteration 3710 | Training Accuracy 0.1467 | Time: 1558012113.7117474
Iteration 3711 | Training Accuracy 0.1600 | Time: 1558012114.9159145
Iteration 3712 | Training Accuracy 0.1800 | Time: 1558012116.1694221
Iteration 3713 | Training Accuracy 0.1533 | Time: 1558012117.3070607
Iteration 3714 | Training Accuracy 0.1800 | Time: 1558012118.573836
Iteration 3715 | Training Accuracy 0.1200 | Time: 1558012119.942794
Iteration 3716 | Training Accuracy 0.1467 | Time: 1558012121.1331437
Iteration 3717 | Training Accuracy 0.1733 | Time: 1558012122.3520043
Iteration 3718 | Training Accuracy 0.2133 | Time: 1558012123.7074833
Iteration 3719 | Training Accuracy 0.1733 | Time: 1558012125.0834384
Iteration 3720 | Training Accuracy 0.1867 | Time: 1558012126.3243752
Iteration 3721 | Training Accuracy 0.1200 | Time: 1558012127.5069683
Iteration 3722 | Training Accuracy 0.1600 | Time: 1558012128.846778
Iteration 3723 | Training Accuracy 0.1533 | Time: 1558012130.1993096
Iteration 3724 | Training Accuracy 0.1133 | Time: 1558012131.436348
Iteration 3725 | Training Accuracy 0.1733 | Time: 1558012132.765738
Iteration 3726 | Training Accuracy 0.1733 | Time: 1558012134.2289991
Iteration 3727 | Training Accuracy 0.1000 | Time: 1558012135.8854218
Iteration 3728 | Training Accuracy 0.1800 | Time: 1558012137.5822349
Iteration 3729 | Training Accuracy 0.2067 | Time: 1558012138.6409743
Iteration 3730 | Training Accuracy 0.1400 | Time: 1558012140.10165
Iteration 3731 | Training Accuracy 0.1400 | Time: 1558012141.4762826
Iteration 3732 | Training Accuracy 0.1533 | Time: 1558012142.5930102
Iteration 3733 | Training Accuracy 0.1267 | Time: 1558012143.6860018
Iteration 3734 | Training Accuracy 0.1667 | Time: 1558012144.9329576
Iteration 3735 | Training Accuracy 0.1333 | Time: 1558012146.3842258
