Iteration 0 | Training Accuracy 0.1067 | Time: 1557835173.4353762
Iteration 2947 | Training Accuracy 0.1800 | Time: 1557837540.7768831
Iteration 2948 | Training Accuracy 0.2667 | Time: 1557837541.1600068
Iteration 2949 | Training Accuracy 0.1600 | Time: 1557837541.543213
Iteration 2950 | Training Accuracy 0.1733 | Time: 1557837541.9165392
Iteration 2951 | Training Accuracy 0.1000 | Time: 1557837542.2873614
Iteration 2952 | Training Accuracy 0.1200 | Time: 1557837542.6673903
Iteration 2953 | Training Accuracy 0.2133 | Time: 1557837543.0746424
Iteration 2954 | Training Accuracy 0.1200 | Time: 1557837543.4488173
Iteration 2955 | Training Accuracy 0.2067 | Time: 1557837543.8446372
Iteration 2956 | Training Accuracy 0.1333 | Time: 1557837544.2461193
Iteration 2957 | Training Accuracy 0.1467 | Time: 1557837544.6284587
Iteration 2958 | Training Accuracy 0.1400 | Time: 1557837545.0152824
Iteration 2959 | Training Accuracy 0.1400 | Time: 1557837545.3948324
Iteration 2960 | Training Accuracy 0.1800 | Time: 1557837545.8002305
Iteration 2961 | Training Accuracy 0.2067 | Time: 1557837546.257242
Iteration 2962 | Training Accuracy 0.1467 | Time: 1557837546.6402848
Iteration 2963 | Training Accuracy 0.2000 | Time: 1557837547.0908322
Iteration 2964 | Training Accuracy 0.1400 | Time: 1557837547.6202457
Iteration 2965 | Training Accuracy 0.1200 | Time: 1557837547.9830627
Iteration 2966 | Training Accuracy 0.1867 | Time: 1557837548.4221995
Iteration 2967 | Training Accuracy 0.1600 | Time: 1557837548.7809465
Iteration 2968 | Training Accuracy 0.1200 | Time: 1557837549.2071428
Iteration 2969 | Training Accuracy 0.2000 | Time: 1557837549.632606
Iteration 2970 | Training Accuracy 0.1733 | Time: 1557837550.0555723
Iteration 2971 | Training Accuracy 0.2200 | Time: 1557837550.4293559
Iteration 2972 | Training Accuracy 0.0867 | Time: 1557837550.7993047
Iteration 2973 | Training Accuracy 0.1933 | Time: 1557837551.1566417
Iteration 2974 | Training Accuracy 0.1867 | Time: 1557837551.5171018
Iteration 2975 | Training Accuracy 0.1933 | Time: 1557837551.8811638
Iteration 2976 | Training Accuracy 0.1333 | Time: 1557837552.2517517
Iteration 2977 | Training Accuracy 0.1733 | Time: 1557837552.6354675
Iteration 2978 | Training Accuracy 0.2267 | Time: 1557837553.0327814
Iteration 2979 | Training Accuracy 0.1467 | Time: 1557837553.491557
Iteration 2980 | Training Accuracy 0.1667 | Time: 1557837553.9164157
Iteration 2981 | Training Accuracy 0.1400 | Time: 1557837554.2787957
Iteration 2982 | Training Accuracy 0.1600 | Time: 1557837554.6563382
Iteration 2983 | Training Accuracy 0.1733 | Time: 1557837555.0602727
Iteration 2984 | Training Accuracy 0.1733 | Time: 1557837555.4762254
Iteration 2985 | Training Accuracy 0.2067 | Time: 1557837555.881087
Iteration 2986 | Training Accuracy 0.1200 | Time: 1557837556.2913237
Iteration 2987 | Training Accuracy 0.2067 | Time: 1557837556.8001049
Iteration 2988 | Training Accuracy 0.1733 | Time: 1557837557.3995013
Iteration 2989 | Training Accuracy 0.1467 | Time: 1557837557.8301423
Iteration 2990 | Training Accuracy 0.1867 | Time: 1557837558.2609184
Iteration 2991 | Training Accuracy 0.1533 | Time: 1557837558.6341708
Iteration 2992 | Training Accuracy 0.1600 | Time: 1557837559.0399432
Iteration 2993 | Training Accuracy 0.1200 | Time: 1557837559.3954065
Iteration 2994 | Training Accuracy 0.2133 | Time: 1557837559.9076598
Iteration 2995 | Training Accuracy 0.1867 | Time: 1557837560.3479347
Iteration 2996 | Training Accuracy 0.1533 | Time: 1557837560.8025236
Iteration 2997 | Training Accuracy 0.1533 | Time: 1557837561.287798
Iteration 2998 | Training Accuracy 0.1467 | Time: 1557837561.7174807
Iteration 2999 | Training Accuracy 0.1200 | Time: 1557837562.141328
Iteration 3000 | Training Accuracy 0.1400 | Time: 1557837562.7251809
Iteration 3000 | Training Accuracy 0.1400 | Best Validation Accuracy 0.1933 | Time: 1557837609.7790823
Avg. Train Accuracy: 0.14428301677218705
Avg. Validation Accuracy: 0.18500000000000003
Iteration 3001 | Training Accuracy 0.2000 | Time: 1557837610.1084685
Iteration 3002 | Training Accuracy 0.1467 | Time: 1557837610.64451
Iteration 3003 | Training Accuracy 0.1067 | Time: 1557837611.1611056
Iteration 3004 | Training Accuracy 0.1533 | Time: 1557837611.672529
Iteration 3005 | Training Accuracy 0.1000 | Time: 1557837612.2379024
Iteration 3006 | Training Accuracy 0.1533 | Time: 1557837612.684858
Iteration 3007 | Training Accuracy 0.2867 | Time: 1557837613.0523784
Iteration 3008 | Training Accuracy 0.1400 | Time: 1557837613.5141435
Iteration 3009 | Training Accuracy 0.1267 | Time: 1557837613.9368842
Iteration 3010 | Training Accuracy 0.2067 | Time: 1557837614.3230028
Iteration 3011 | Training Accuracy 0.1600 | Time: 1557837614.681759
Iteration 3012 | Training Accuracy 0.1600 | Time: 1557837615.147564
Iteration 3013 | Training Accuracy 0.1600 | Time: 1557837615.556721
Iteration 3014 | Training Accuracy 0.1400 | Time: 1557837615.9608138
Iteration 3015 | Training Accuracy 0.1467 | Time: 1557837616.4528158
Iteration 3016 | Training Accuracy 0.1067 | Time: 1557837616.9179869
Iteration 3017 | Training Accuracy 0.1800 | Time: 1557837617.453893
Iteration 3018 | Training Accuracy 0.2200 | Time: 1557837617.9867806
Iteration 3019 | Training Accuracy 0.0667 | Time: 1557837618.621444
Iteration 3020 | Training Accuracy 0.1800 | Time: 1557837619.0006042
Iteration 3021 | Training Accuracy 0.1800 | Time: 1557837619.4043005
Iteration 3022 | Training Accuracy 0.1533 | Time: 1557837619.9145558
Iteration 3023 | Training Accuracy 0.1867 | Time: 1557837620.4767878
Iteration 3024 | Training Accuracy 0.2200 | Time: 1557837620.8873239
Iteration 3025 | Training Accuracy 0.2267 | Time: 1557837621.3063638
Iteration 3026 | Training Accuracy 0.1600 | Time: 1557837621.7177584
Iteration 3027 | Training Accuracy 0.1933 | Time: 1557837622.0860474
Iteration 3028 | Training Accuracy 0.1933 | Time: 1557837622.4664302
Iteration 3029 | Training Accuracy 0.1467 | Time: 1557837622.9045465
Iteration 3030 | Training Accuracy 0.1267 | Time: 1557837623.47028
Iteration 3031 | Training Accuracy 0.2133 | Time: 1557837623.9826086
Iteration 3032 | Training Accuracy 0.2133 | Time: 1557837624.4078407
Iteration 3033 | Training Accuracy 0.1267 | Time: 1557837624.9311857
Iteration 3034 | Training Accuracy 0.1867 | Time: 1557837625.298834
Iteration 3035 | Training Accuracy 0.1333 | Time: 1557837625.6741676
Iteration 3036 | Training Accuracy 0.1667 | Time: 1557837626.055186
Iteration 3037 | Training Accuracy 0.1600 | Time: 1557837626.4625626
Iteration 3038 | Training Accuracy 0.1867 | Time: 1557837626.8415866
Iteration 3039 | Training Accuracy 0.1600 | Time: 1557837627.1978981
Iteration 3040 | Training Accuracy 0.1467 | Time: 1557837627.5375211
Iteration 3041 | Training Accuracy 0.1933 | Time: 1557837627.8877742
Iteration 3042 | Training Accuracy 0.2400 | Time: 1557837628.2298524
Iteration 3043 | Training Accuracy 0.1467 | Time: 1557837628.6102448
Iteration 3044 | Training Accuracy 0.2133 | Time: 1557837628.972032
Iteration 3045 | Training Accuracy 0.1667 | Time: 1557837629.3180315
Iteration 3046 | Training Accuracy 0.1800 | Time: 1557837629.6735575
Iteration 3047 | Training Accuracy 0.2133 | Time: 1557837630.0399964
Iteration 3048 | Training Accuracy 0.1600 | Time: 1557837630.4123497
Iteration 3049 | Training Accuracy 0.1467 | Time: 1557837630.788148
Iteration 3050 | Training Accuracy 0.1867 | Time: 1557837631.2692385
Iteration 3051 | Training Accuracy 0.1400 | Time: 1557837631.7847593
Iteration 3052 | Training Accuracy 0.1200 | Time: 1557837632.2250478
Iteration 3053 | Training Accuracy 0.1600 | Time: 1557837632.6668823
Iteration 3054 | Training Accuracy 0.1133 | Time: 1557837633.0757403
Iteration 3055 | Training Accuracy 0.1667 | Time: 1557837633.4464803
Iteration 3056 | Training Accuracy 0.2000 | Time: 1557837633.80142
Iteration 3057 | Training Accuracy 0.1667 | Time: 1557837634.0905025
Iteration 3058 | Training Accuracy 0.1133 | Time: 1557837634.624624
Iteration 3059 | Training Accuracy 0.1600 | Time: 1557837635.1663487
Iteration 3060 | Training Accuracy 0.1667 | Time: 1557837635.7168055
Iteration 3061 | Training Accuracy 0.2067 | Time: 1557837636.2341864
Iteration 3062 | Training Accuracy 0.2000 | Time: 1557837636.822183
Iteration 3063 | Training Accuracy 0.1600 | Time: 1557837637.389621
Iteration 3064 | Training Accuracy 0.2667 | Time: 1557837637.9556098
Iteration 3065 | Training Accuracy 0.2000 | Time: 1557837638.6362624
Iteration 3066 | Training Accuracy 0.1400 | Time: 1557837639.3639624
Iteration 3067 | Training Accuracy 0.1000 | Time: 1557837640.036675
Iteration 3068 | Training Accuracy 0.1267 | Time: 1557837640.620951
Iteration 3069 | Training Accuracy 0.1933 | Time: 1557837641.2586358
Iteration 3070 | Training Accuracy 0.1600 | Time: 1557837641.7152467
Iteration 3071 | Training Accuracy 0.1867 | Time: 1557837642.157857
Iteration 3072 | Training Accuracy 0.1400 | Time: 1557837642.6445189
Iteration 3073 | Training Accuracy 0.1600 | Time: 1557837643.0704007
Iteration 3074 | Training Accuracy 0.1800 | Time: 1557837643.484297
Iteration 3075 | Training Accuracy 0.1533 | Time: 1557837643.9557593
Iteration 3076 | Training Accuracy 0.1867 | Time: 1557837644.3969016
Iteration 3077 | Training Accuracy 0.1733 | Time: 1557837644.842092
Iteration 3078 | Training Accuracy 0.0933 | Time: 1557837645.35981
Iteration 3079 | Training Accuracy 0.1600 | Time: 1557837645.8593795
Iteration 3080 | Training Accuracy 0.1000 | Time: 1557837646.3289847
Iteration 3081 | Training Accuracy 0.1333 | Time: 1557837646.8814871
Iteration 3082 | Training Accuracy 0.0733 | Time: 1557837647.430351
Iteration 3083 | Training Accuracy 0.0733 | Time: 1557837647.9130566
Iteration 3084 | Training Accuracy 0.1333 | Time: 1557837648.3493247
Iteration 3085 | Training Accuracy 0.1867 | Time: 1557837648.9730322
Iteration 3086 | Training Accuracy 0.1400 | Time: 1557837649.4783232
Iteration 3087 | Training Accuracy 0.2267 | Time: 1557837650.1491628
Iteration 3088 | Training Accuracy 0.2000 | Time: 1557837650.6736827
Iteration 3089 | Training Accuracy 0.1333 | Time: 1557837651.2146754
Iteration 3090 | Training Accuracy 0.1733 | Time: 1557837651.6243138
Iteration 3091 | Training Accuracy 0.1933 | Time: 1557837652.1199934
Iteration 3092 | Training Accuracy 0.1733 | Time: 1557837652.5931606
Iteration 3093 | Training Accuracy 0.2133 | Time: 1557837653.0585275
Iteration 3094 | Training Accuracy 0.1667 | Time: 1557837653.493897
Iteration 3095 | Training Accuracy 0.1067 | Time: 1557837654.038002
Iteration 3096 | Training Accuracy 0.2200 | Time: 1557837654.6677225
Iteration 3097 | Training Accuracy 0.1400 | Time: 1557837655.148954
Iteration 3098 | Training Accuracy 0.1533 | Time: 1557837655.57633
Iteration 3099 | Training Accuracy 0.1333 | Time: 1557837656.0776768
Iteration 3100 | Training Accuracy 0.1533 | Time: 1557837656.5376806
Iteration 3101 | Training Accuracy 0.1667 | Time: 1557837657.0328126
Iteration 3102 | Training Accuracy 0.1000 | Time: 1557837657.5192058
Iteration 3103 | Training Accuracy 0.1467 | Time: 1557837657.9896111
Iteration 3104 | Training Accuracy 0.1600 | Time: 1557837658.6666386
Iteration 3105 | Training Accuracy 0.1600 | Time: 1557837659.1659896
Iteration 3106 | Training Accuracy 0.1200 | Time: 1557837659.6408136
Iteration 3107 | Training Accuracy 0.1533 | Time: 1557837660.1680365
Iteration 3108 | Training Accuracy 0.1733 | Time: 1557837660.7001739
Iteration 3109 | Training Accuracy 0.2200 | Time: 1557837661.2370577
Iteration 3110 | Training Accuracy 0.1400 | Time: 1557837661.7923646
Iteration 3111 | Training Accuracy 0.1533 | Time: 1557837662.257374
Iteration 3112 | Training Accuracy 0.1533 | Time: 1557837662.8286126
Iteration 3113 | Training Accuracy 0.2133 | Time: 1557837663.330379
Iteration 3114 | Training Accuracy 0.1200 | Time: 1557837663.8465836
Iteration 3115 | Training Accuracy 0.1467 | Time: 1557837664.3948987
Iteration 3116 | Training Accuracy 0.1800 | Time: 1557837664.8372462
Iteration 3117 | Training Accuracy 0.1733 | Time: 1557837665.5459313
Iteration 3118 | Training Accuracy 0.1667 | Time: 1557837666.1058764
Iteration 3119 | Training Accuracy 0.1800 | Time: 1557837666.6320207
Iteration 3120 | Training Accuracy 0.1800 | Time: 1557837667.0890584
Iteration 3121 | Training Accuracy 0.1667 | Time: 1557837667.6080673
Iteration 3122 | Training Accuracy 0.1667 | Time: 1557837668.1229272
Iteration 3123 | Training Accuracy 0.1067 | Time: 1557837668.7108705
Iteration 3124 | Training Accuracy 0.1933 | Time: 1557837669.3021429
Iteration 3125 | Training Accuracy 0.1333 | Time: 1557837669.7755632
Iteration 3126 | Training Accuracy 0.0867 | Time: 1557837670.3246298
Iteration 3127 | Training Accuracy 0.1800 | Time: 1557837670.8491287
Iteration 3128 | Training Accuracy 0.1200 | Time: 1557837671.4282043
Iteration 3129 | Training Accuracy 0.1800 | Time: 1557837672.0574608
Iteration 3130 | Training Accuracy 0.1133 | Time: 1557837672.5186133
Iteration 3131 | Training Accuracy 0.1733 | Time: 1557837672.9172285
Iteration 3132 | Training Accuracy 0.1800 | Time: 1557837673.533507
Iteration 3133 | Training Accuracy 0.1467 | Time: 1557837674.0140042
Iteration 3134 | Training Accuracy 0.1867 | Time: 1557837674.4052675
Iteration 3135 | Training Accuracy 0.2600 | Time: 1557837674.9056253
Iteration 3136 | Training Accuracy 0.1800 | Time: 1557837675.5743098
Iteration 3137 | Training Accuracy 0.2000 | Time: 1557837676.0483766
Iteration 3138 | Training Accuracy 0.1600 | Time: 1557837676.5013716
Iteration 3139 | Training Accuracy 0.1800 | Time: 1557837676.9187431
Iteration 3140 | Training Accuracy 0.2000 | Time: 1557837677.4350667
Iteration 3141 | Training Accuracy 0.0667 | Time: 1557837678.0858448
Iteration 3142 | Training Accuracy 0.1533 | Time: 1557837678.6476638
Iteration 3143 | Training Accuracy 0.2067 | Time: 1557837679.161722
Iteration 3144 | Training Accuracy 0.2067 | Time: 1557837679.6972637
Iteration 3145 | Training Accuracy 0.1267 | Time: 1557837680.1404257
Iteration 3146 | Training Accuracy 0.1667 | Time: 1557837680.5076377
Iteration 3147 | Training Accuracy 0.0600 | Time: 1557837680.8875291
Iteration 3148 | Training Accuracy 0.1200 | Time: 1557837681.247151
Iteration 3149 | Training Accuracy 0.1533 | Time: 1557837681.6083457
Iteration 3150 | Training Accuracy 0.2000 | Time: 1557837681.9833832
Iteration 3151 | Training Accuracy 0.1867 | Time: 1557837682.45665
Iteration 3152 | Training Accuracy 0.1333 | Time: 1557837682.8986452
Iteration 3153 | Training Accuracy 0.1333 | Time: 1557837683.2582061
Iteration 3154 | Training Accuracy 0.1600 | Time: 1557837683.6655672
Iteration 3155 | Training Accuracy 0.1667 | Time: 1557837684.1137881
Iteration 3156 | Training Accuracy 0.1933 | Time: 1557837684.5569904
Iteration 3157 | Training Accuracy 0.2133 | Time: 1557837684.9125543
Iteration 3158 | Training Accuracy 0.1667 | Time: 1557837685.3282475
Iteration 3159 | Training Accuracy 0.1200 | Time: 1557837685.7538278
Iteration 3160 | Training Accuracy 0.2200 | Time: 1557837686.1435037
Iteration 3161 | Training Accuracy 0.2133 | Time: 1557837686.6222618
Iteration 3162 | Training Accuracy 0.1400 | Time: 1557837687.2797773
Iteration 3163 | Training Accuracy 0.1800 | Time: 1557837687.9691873
Iteration 3164 | Training Accuracy 0.1600 | Time: 1557837688.4862628
Iteration 3165 | Training Accuracy 0.1000 | Time: 1557837689.0300653
Iteration 3166 | Training Accuracy 0.1667 | Time: 1557837689.5297112
Iteration 3167 | Training Accuracy 0.1400 | Time: 1557837690.0110567
Iteration 3168 | Training Accuracy 0.1267 | Time: 1557837690.5367405
Iteration 3169 | Training Accuracy 0.2067 | Time: 1557837691.0567253
Iteration 3170 | Training Accuracy 0.1333 | Time: 1557837691.513512
Iteration 3171 | Training Accuracy 0.1333 | Time: 1557837692.0544693
Iteration 3172 | Training Accuracy 0.1467 | Time: 1557837692.5371034
Iteration 3173 | Training Accuracy 0.1467 | Time: 1557837693.0400085
Iteration 3174 | Training Accuracy 0.2000 | Time: 1557837693.533962
Iteration 3175 | Training Accuracy 0.1333 | Time: 1557837693.9996734
Iteration 3176 | Training Accuracy 0.1200 | Time: 1557837694.4665823
Iteration 3177 | Training Accuracy 0.1333 | Time: 1557837694.8926818
Iteration 3178 | Training Accuracy 0.1400 | Time: 1557837695.2508018
Iteration 3179 | Training Accuracy 0.1067 | Time: 1557837695.663382
Iteration 3180 | Training Accuracy 0.0867 | Time: 1557837696.0943968
Iteration 3181 | Training Accuracy 0.1200 | Time: 1557837696.5141509
Iteration 3182 | Training Accuracy 0.1667 | Time: 1557837696.9584374
Iteration 3183 | Training Accuracy 0.1800 | Time: 1557837697.3361304
Iteration 3184 | Training Accuracy 0.1267 | Time: 1557837697.7375026
Iteration 3185 | Training Accuracy 0.1467 | Time: 1557837698.1516519
Iteration 3186 | Training Accuracy 0.1600 | Time: 1557837698.6903484
Iteration 3187 | Training Accuracy 0.1800 | Time: 1557837699.064921
Iteration 3188 | Training Accuracy 0.2000 | Time: 1557837699.4145348
Iteration 3189 | Training Accuracy 0.1400 | Time: 1557837699.7025068
Iteration 3190 | Training Accuracy 0.1800 | Time: 1557837700.3443449
Iteration 3191 | Training Accuracy 0.1867 | Time: 1557837700.7635508
Iteration 3192 | Training Accuracy 0.1533 | Time: 1557837701.22837
Iteration 3193 | Training Accuracy 0.1667 | Time: 1557837701.6690598
Iteration 3194 | Training Accuracy 0.1733 | Time: 1557837702.1112463
Iteration 3195 | Training Accuracy 0.1600 | Time: 1557837702.501216
Iteration 3196 | Training Accuracy 0.2000 | Time: 1557837702.861076
Iteration 3197 | Training Accuracy 0.1933 | Time: 1557837703.332542
Iteration 3198 | Training Accuracy 0.1200 | Time: 1557837703.6928616
Iteration 3199 | Training Accuracy 0.1667 | Time: 1557837704.2123182
Iteration 3200 | Training Accuracy 0.1467 | Time: 1557837704.717362
Iteration 3201 | Training Accuracy 0.1800 | Time: 1557837705.2162943
Iteration 3202 | Training Accuracy 0.1800 | Time: 1557837705.7626188
Iteration 3203 | Training Accuracy 0.1067 | Time: 1557837706.4077437
Iteration 3204 | Training Accuracy 0.1467 | Time: 1557837706.8835845
Iteration 3205 | Training Accuracy 0.2200 | Time: 1557837707.220235
Iteration 3206 | Training Accuracy 0.1867 | Time: 1557837707.598588
Iteration 3207 | Training Accuracy 0.0133 | Time: 1557837708.0519176
Iteration 3208 | Training Accuracy 0.1867 | Time: 1557837708.632207
